,date,state,cases,newcases,deaths,newdeaths
19167,2020-12-01,Vermont,4239,67.0,72,3.0
19168,2020-12-02,Vermont,4461,222.0,74,2.0
19169,2020-12-03,Vermont,4642,181.0,75,1.0
19170,2020-12-04,Vermont,4763,121.0,77,2.0
19171,2020-12-05,Vermont,4894,131.0,79,2.0
19172,2020-12-06,Vermont,5015,121.0,79,0.0
19173,2020-12-07,Vermont,5080,65.0,81,2.0
19174,2020-12-08,Vermont,5180,100.0,85,4.0
19175,2020-12-09,Vermont,5285,105.0,86,1.0
19176,2020-12-10,Vermont,5413,128.0,89,3.0
19177,2020-12-11,Vermont,5541,128.0,93,4.0
19178,2020-12-12,Vermont,5626,85.0,95,2.0
19179,2020-12-13,Vermont,5753,127.0,95,0.0
19180,2020-12-14,Vermont,5857,104.0,96,1.0
19181,2020-12-15,Vermont,5923,66.0,100,4.0
19182,2020-12-16,Vermont,6009,86.0,105,5.0
19183,2020-12-17,Vermont,6149,140.0,105,0.0
19184,2020-12-18,Vermont,6243,94.0,107,2.0
19185,2020-12-19,Vermont,6343,100.0,108,1.0
19186,2020-12-20,Vermont,6443,100.0,111,3.0
19187,2020-12-21,Vermont,6534,91.0,111,0.0
19188,2020-12-22,Vermont,6608,74.0,112,1.0
19189,2020-12-23,Vermont,6680,72.0,117,5.0
19190,2020-12-24,Vermont,6781,101.0,120,3.0
19191,2020-12-25,Vermont,6781,0.0,120,0.0
19192,2020-12-26,Vermont,6966,185.0,121,1.0
19193,2020-12-27,Vermont,7029,63.0,127,6.0
19194,2020-12-28,Vermont,7120,91.0,129,2.0
19195,2020-12-29,Vermont,7202,82.0,130,1.0
19196,2020-12-30,Vermont,7276,74.0,134,4.0
19197,2020-12-31,Vermont,7412,136.0,136,2.0
19198,2021-01-01,Vermont,7412,0.0,136,0.0
19199,2021-01-02,Vermont,7689,277.0,139,3.0
19200,2021-01-03,Vermont,7793,104.0,140,1.0
19201,2021-01-04,Vermont,7873,80.0,144,4.0
19202,2021-01-05,Vermont,8038,165.0,149,5.0
19203,2021-01-06,Vermont,8158,120.0,152,3.0
19204,2021-01-07,Vermont,8403,245.0,155,3.0
19205,2021-01-08,Vermont,8619,216.0,156,1.0
19206,2021-01-09,Vermont,8790,171.0,156,0.0
19207,2021-01-10,Vermont,8967,177.0,156,0.0
19208,2021-01-11,Vermont,9078,111.0,156,0.0
19209,2021-01-12,Vermont,9247,169.0,158,2.0
19210,2021-01-13,Vermont,9368,121.0,158,0.0
19211,2021-01-14,Vermont,9573,205.0,162,4.0
19212,2021-01-15,Vermont,9734,161.0,163,1.0
19213,2021-01-16,Vermont,9915,181.0,163,0.0
19214,2021-01-17,Vermont,10057,142.0,163,0.0
19215,2021-01-18,Vermont,10220,163.0,163,0.0
19216,2021-01-19,Vermont,10321,101.0,163,0.0
19217,2021-01-20,Vermont,10471,150.0,165,2.0
19218,2021-01-21,Vermont,10580,109.0,168,3.0
19219,2021-01-22,Vermont,10759,179.0,169,1.0
19220,2021-01-23,Vermont,10908,149.0,170,1.0
19221,2021-01-24,Vermont,11033,125.0,170,0.0
19222,2021-01-25,Vermont,11165,132.0,171,1.0
19223,2021-01-26,Vermont,11285,120.0,171,0.0
19224,2021-01-27,Vermont,11379,94.0,172,1.0
19225,2021-01-28,Vermont,11523,144.0,172,0.0
19226,2021-01-29,Vermont,11658,135.0,172,0.0
19227,2021-01-30,Vermont,11831,173.0,173,1.0
19228,2021-01-31,Vermont,11965,134.0,174,1.0
19229,2021-02-01,Vermont,12083,118.0,175,1.0
19230,2021-02-02,Vermont,12196,113.0,176,1.0
19231,2021-02-03,Vermont,12329,133.0,179,3.0
19232,2021-02-04,Vermont,12503,174.0,181,2.0
19233,2021-02-05,Vermont,12612,109.0,181,0.0
19234,2021-02-06,Vermont,12766,154.0,182,1.0
19235,2021-02-07,Vermont,12900,134.0,183,1.0
19236,2021-02-08,Vermont,13046,146.0,183,0.0
19237,2021-02-09,Vermont,13105,59.0,186,3.0
19238,2021-02-10,Vermont,13122,17.0,187,1.0
19239,2021-02-11,Vermont,13249,127.0,188,1.0
19240,2021-02-12,Vermont,13415,166.0,189,1.0
19241,2021-02-13,Vermont,13561,146.0,189,0.0
19242,2021-02-14,Vermont,13677,116.0,189,0.0
19243,2021-02-15,Vermont,13862,185.0,190,1.0
19244,2021-02-16,Vermont,13917,55.0,191,1.0
19245,2021-02-17,Vermont,13996,79.0,191,0.0
19246,2021-02-18,Vermont,14149,153.0,193,2.0
19247,2021-02-19,Vermont,14251,102.0,193,0.0
19248,2021-02-20,Vermont,14359,108.0,196,3.0
19249,2021-02-21,Vermont,14493,134.0,197,1.0
19250,2021-02-22,Vermont,14608,115.0,198,1.0
19251,2021-02-23,Vermont,14691,83.0,199,1.0
19252,2021-02-24,Vermont,14768,77.0,201,2.0
19253,2021-02-25,Vermont,14840,72.0,203,2.0
19254,2021-02-26,Vermont,14963,123.0,204,1.0
19255,2021-02-27,Vermont,15098,135.0,204,0.0
19256,2021-02-28,Vermont,15198,100.0,204,0.0
19257,2021-03-01,Vermont,15284,86.0,205,1.0
19258,2021-03-02,Vermont,15372,88.0,206,1.0
19259,2021-03-03,Vermont,15487,115.0,207,1.0
19260,2021-03-04,Vermont,15686,199.0,207,0.0
19261,2021-03-05,Vermont,15819,133.0,207,0.0
19262,2021-03-06,Vermont,15964,145.0,208,1.0
19263,2021-03-07,Vermont,16083,119.0,208,0.0
19264,2021-03-08,Vermont,16199,116.0,208,0.0
19265,2021-03-09,Vermont,16286,87.0,211,3.0
19266,2021-03-10,Vermont,16371,85.0,211,0.0
19267,2021-03-11,Vermont,16500,129.0,211,0.0
19268,2021-03-12,Vermont,16623,123.0,212,1.0
19269,2021-03-13,Vermont,16698,75.0,214,2.0
19270,2021-03-14,Vermont,16890,192.0,214,0.0
19271,2021-03-15,Vermont,16992,102.0,214,0.0
19272,2021-03-16,Vermont,17047,55.0,215,1.0
19273,2021-03-17,Vermont,17106,59.0,217,2.0
19274,2021-03-18,Vermont,17247,141.0,217,0.0
19275,2021-03-19,Vermont,17393,146.0,217,0.0
19276,2021-03-20,Vermont,17555,162.0,219,2.0
19277,2021-03-21,Vermont,17740,185.0,219,0.0
19278,2021-03-22,Vermont,17839,99.0,219,0.0
19279,2021-03-23,Vermont,17933,94.0,220,1.0
19280,2021-03-24,Vermont,18028,95.0,222,2.0
19281,2021-03-25,Vermont,18215,187.0,223,1.0
19282,2021-03-26,Vermont,18498,283.0,224,1.0
19283,2021-03-27,Vermont,18623,125.0,224,0.0
19284,2021-03-28,Vermont,18820,197.0,225,1.0
19285,2021-03-29,Vermont,19002,182.0,225,0.0
19286,2021-03-30,Vermont,19109,107.0,225,0.0
19287,2021-03-31,Vermont,19275,166.0,227,2.0
19288,2020-03-14,Virgin Islands,1,,0,
19289,2020-03-15,Virgin Islands,1,0.0,0,0.0
19290,2020-03-16,Virgin Islands,2,1.0,0,0.0
19291,2020-03-17,Virgin Islands,2,0.0,0,0.0
19292,2020-03-18,Virgin Islands,3,1.0,0,0.0
19293,2020-03-19,Virgin Islands,3,0.0,0,0.0
19294,2020-03-20,Virgin Islands,6,3.0,0,0.0
19295,2020-03-21,Virgin Islands,6,0.0,0,0.0
19296,2020-03-22,Virgin Islands,17,11.0,0,0.0
19297,2020-03-23,Virgin Islands,17,0.0,0,0.0
19298,2020-03-24,Virgin Islands,17,0.0,0,0.0
19299,2020-03-25,Virgin Islands,17,0.0,0,0.0
19300,2020-03-26,Virgin Islands,17,0.0,0,0.0
19301,2020-03-27,Virgin Islands,19,2.0,0,0.0
19302,2020-03-28,Virgin Islands,19,0.0,0,0.0
19303,2020-03-29,Virgin Islands,23,4.0,0,0.0
19304,2020-03-30,Virgin Islands,30,7.0,0,0.0
19305,2020-03-31,Virgin Islands,30,0.0,0,0.0
19306,2020-04-01,Virgin Islands,30,0.0,0,0.0
19307,2020-04-02,Virgin Islands,37,7.0,0,0.0
19308,2020-04-03,Virgin Islands,38,1.0,0,0.0
19309,2020-04-04,Virgin Islands,42,4.0,0,0.0
19310,2020-04-05,Virgin Islands,42,0.0,0,0.0
19311,2020-04-06,Virgin Islands,44,2.0,1,1.0
19312,2020-04-07,Virgin Islands,45,1.0,1,0.0
19313,2020-04-08,Virgin Islands,46,1.0,1,0.0
19314,2020-04-09,Virgin Islands,50,4.0,1,0.0
19315,2020-04-10,Virgin Islands,51,1.0,1,0.0
19316,2020-04-11,Virgin Islands,51,0.0,1,0.0
19317,2020-04-12,Virgin Islands,51,0.0,1,0.0
19318,2020-04-13,Virgin Islands,51,0.0,1,0.0
19319,2020-04-14,Virgin Islands,51,0.0,1,0.0
19320,2020-04-15,Virgin Islands,51,0.0,1,0.0
19321,2020-04-16,Virgin Islands,51,0.0,2,1.0
19322,2020-04-17,Virgin Islands,53,2.0,3,1.0
19323,2020-04-18,Virgin Islands,53,0.0,3,0.0
19324,2020-04-19,Virgin Islands,53,0.0,3,0.0
19325,2020-04-20,Virgin Islands,54,1.0,3,0.0
19326,2020-04-21,Virgin Islands,54,0.0,3,0.0
19327,2020-04-22,Virgin Islands,54,0.0,3,0.0
19328,2020-04-23,Virgin Islands,54,0.0,3,0.0
19329,2020-04-24,Virgin Islands,55,1.0,3,0.0
19330,2020-04-25,Virgin Islands,57,2.0,4,1.0
19331,2020-04-26,Virgin Islands,59,2.0,4,0.0
19332,2020-04-27,Virgin Islands,59,0.0,4,0.0
19333,2020-04-28,Virgin Islands,62,3.0,4,0.0
19334,2020-04-29,Virgin Islands,66,4.0,4,0.0
19335,2020-04-30,Virgin Islands,66,0.0,4,0.0
19336,2020-05-01,Virgin Islands,66,0.0,4,0.0
19337,2020-05-02,Virgin Islands,66,0.0,4,0.0
19338,2020-05-03,Virgin Islands,66,0.0,4,0.0
19339,2020-05-04,Virgin Islands,66,0.0,4,0.0
19340,2020-05-05,Virgin Islands,66,0.0,4,0.0
19341,2020-05-06,Virgin Islands,66,0.0,4,0.0
19342,2020-05-07,Virgin Islands,68,2.0,4,0.0
19343,2020-05-08,Virgin Islands,69,1.0,4,0.0
19344,2020-05-09,Virgin Islands,69,0.0,4,0.0
19345,2020-05-10,Virgin Islands,69,0.0,5,1.0
19346,2020-05-11,Virgin Islands,69,0.0,6,1.0
19347,2020-05-12,Virgin Islands,69,0.0,6,0.0
19348,2020-05-13,Virgin Islands,69,0.0,6,0.0
19349,2020-05-14,Virgin Islands,69,0.0,6,0.0
19350,2020-05-15,Virgin Islands,69,0.0,6,0.0
19351,2020-05-16,Virgin Islands,69,0.0,6,0.0
19352,2020-05-17,Virgin Islands,69,0.0,6,0.0
19353,2020-05-18,Virgin Islands,69,0.0,6,0.0
19354,2020-05-19,Virgin Islands,69,0.0,6,0.0
19355,2020-05-20,Virgin Islands,69,0.0,6,0.0
19356,2020-05-21,Virgin Islands,69,0.0,6,0.0
19357,2020-05-22,Virgin Islands,69,0.0,6,0.0
19358,2020-05-23,Virgin Islands,69,0.0,6,0.0
19359,2020-05-24,Virgin Islands,69,0.0,6,0.0
19360,2020-05-25,Virgin Islands,69,0.0,6,0.0
19361,2020-05-26,Virgin Islands,69,0.0,6,0.0
19362,2020-05-27,Virgin Islands,69,0.0,6,0.0
19363,2020-05-28,Virgin Islands,69,0.0,6,0.0
19364,2020-05-29,Virgin Islands,69,0.0,6,0.0
19365,2020-05-30,Virgin Islands,70,1.0,6,0.0
19366,2020-05-31,Virgin Islands,70,0.0,6,0.0
19367,2020-06-01,Virgin Islands,70,0.0,6,0.0
19368,2020-06-02,Virgin Islands,70,0.0,6,0.0
19369,2020-06-03,Virgin Islands,71,1.0,6,0.0
19370,2020-06-04,Virgin Islands,71,0.0,6,0.0
19371,2020-06-05,Virgin Islands,71,0.0,6,0.0
19372,2020-06-06,Virgin Islands,71,0.0,6,0.0
19373,2020-06-07,Virgin Islands,71,0.0,6,0.0
19374,2020-06-08,Virgin Islands,71,0.0,6,0.0
19375,2020-06-09,Virgin Islands,72,1.0,6,0.0
19376,2020-06-10,Virgin Islands,72,0.0,6,0.0
19377,2020-06-11,Virgin Islands,72,0.0,6,0.0
19378,2020-06-12,Virgin Islands,72,0.0,6,0.0
19379,2020-06-13,Virgin Islands,72,0.0,6,0.0
19380,2020-06-14,Virgin Islands,73,1.0,6,0.0
19381,2020-06-15,Virgin Islands,73,0.0,6,0.0
19382,2020-06-16,Virgin Islands,73,0.0,6,0.0
19383,2020-06-17,Virgin Islands,73,0.0,6,0.0
19384,2020-06-18,Virgin Islands,74,1.0,6,0.0
19385,2020-06-19,Virgin Islands,74,0.0,6,0.0
19386,2020-06-20,Virgin Islands,76,2.0,6,0.0
19387,2020-06-21,Virgin Islands,76,0.0,6,0.0
19388,2020-06-22,Virgin Islands,76,0.0,6,0.0
19389,2020-06-23,Virgin Islands,78,2.0,6,0.0
19390,2020-06-24,Virgin Islands,80,2.0,6,0.0
19391,2020-06-25,Virgin Islands,81,1.0,6,0.0
19392,2020-06-26,Virgin Islands,81,0.0,6,0.0
19393,2020-06-27,Virgin Islands,81,0.0,6,0.0
19394,2020-06-28,Virgin Islands,81,0.0,6,0.0
19395,2020-06-29,Virgin Islands,84,3.0,6,0.0
19396,2020-06-30,Virgin Islands,90,6.0,6,0.0
19397,2020-07-01,Virgin Islands,92,2.0,6,0.0
19398,2020-07-02,Virgin Islands,98,6.0,6,0.0
19399,2020-07-03,Virgin Islands,111,13.0,6,0.0
19400,2020-07-04,Virgin Islands,112,1.0,6,0.0
19401,2020-07-05,Virgin Islands,112,0.0,6,0.0
19402,2020-07-06,Virgin Islands,116,4.0,6,0.0
19403,2020-07-07,Virgin Islands,122,6.0,6,0.0
19404,2020-07-08,Virgin Islands,144,22.0,6,0.0
19405,2020-07-09,Virgin Islands,153,9.0,6,0.0
19406,2020-07-10,Virgin Islands,167,14.0,6,0.0
19407,2020-07-11,Virgin Islands,181,14.0,6,0.0
19408,2020-07-12,Virgin Islands,206,25.0,6,0.0
19409,2020-07-13,Virgin Islands,217,11.0,6,0.0
19410,2020-07-14,Virgin Islands,243,26.0,6,0.0
19411,2020-07-15,Virgin Islands,249,6.0,6,0.0
19412,2020-07-16,Virgin Islands,263,14.0,6,0.0
19413,2020-07-17,Virgin Islands,283,20.0,6,0.0
19414,2020-07-18,Virgin Islands,297,14.0,6,0.0
19415,2020-07-19,Virgin Islands,297,0.0,6,0.0
19416,2020-07-20,Virgin Islands,308,11.0,6,0.0
19417,2020-07-21,Virgin Islands,308,0.0,6,0.0
19418,2020-07-22,Virgin Islands,336,28.0,7,1.0
19419,2020-07-23,Virgin Islands,342,6.0,7,0.0
19420,2020-07-24,Virgin Islands,352,10.0,7,0.0
19421,2020-07-25,Virgin Islands,352,0.0,7,0.0
19422,2020-07-26,Virgin Islands,361,9.0,7,0.0
19423,2020-07-27,Virgin Islands,375,14.0,7,0.0
19424,2020-07-28,Virgin Islands,375,0.0,7,0.0
19425,2020-07-29,Virgin Islands,385,10.0,8,1.0
19426,2020-07-30,Virgin Islands,385,0.0,8,0.0
19427,2020-07-31,Virgin Islands,406,21.0,8,0.0
19428,2020-08-01,Virgin Islands,421,15.0,8,0.0
19429,2020-08-02,Virgin Islands,421,0.0,8,0.0
19430,2020-08-03,Virgin Islands,439,18.0,8,0.0
19431,2020-08-04,Virgin Islands,463,24.0,8,0.0
19432,2020-08-05,Virgin Islands,501,38.0,9,1.0
19433,2020-08-06,Virgin Islands,522,21.0,9,0.0
19434,2020-08-07,Virgin Islands,528,6.0,9,0.0
19435,2020-08-08,Virgin Islands,528,0.0,9,0.0
19436,2020-08-09,Virgin Islands,547,19.0,9,0.0
19437,2020-08-10,Virgin Islands,576,29.0,9,0.0
19438,2020-08-11,Virgin Islands,639,63.0,9,0.0
19439,2020-08-12,Virgin Islands,639,0.0,9,0.0
19440,2020-08-13,Virgin Islands,704,65.0,9,0.0
19441,2020-08-14,Virgin Islands,734,30.0,9,0.0
19442,2020-08-15,Virgin Islands,734,0.0,9,0.0
19443,2020-08-16,Virgin Islands,741,7.0,9,0.0
19444,2020-08-17,Virgin Islands,760,19.0,9,0.0
19445,2020-08-18,Virgin Islands,796,36.0,9,0.0
19446,2020-08-19,Virgin Islands,828,32.0,9,0.0
19447,2020-08-20,Virgin Islands,869,41.0,10,1.0
19448,2020-08-21,Virgin Islands,960,91.0,10,0.0
19449,2020-08-22,Virgin Islands,960,0.0,10,0.0
19450,2020-08-23,Virgin Islands,984,24.0,11,1.0
19451,2020-08-24,Virgin Islands,998,14.0,12,1.0
19452,2020-08-25,Virgin Islands,1030,32.0,14,2.0
19453,2020-08-26,Virgin Islands,1030,0.0,14,0.0
19454,2020-08-27,Virgin Islands,1075,45.0,14,0.0
19455,2020-08-28,Virgin Islands,1075,0.0,14,0.0
19456,2020-08-29,Virgin Islands,1129,54.0,14,0.0
19457,2020-08-30,Virgin Islands,1134,5.0,14,0.0
19458,2020-08-31,Virgin Islands,1139,5.0,15,1.0
19459,2020-09-01,Virgin Islands,1143,4.0,15,0.0
19460,2020-09-02,Virgin Islands,1144,1.0,15,0.0
19461,2020-09-03,Virgin Islands,1150,6.0,16,1.0
19462,2020-09-04,Virgin Islands,1150,0.0,16,0.0
19463,2020-09-05,Virgin Islands,1167,17.0,16,0.0
19464,2020-09-06,Virgin Islands,1181,14.0,17,1.0
19465,2020-09-07,Virgin Islands,1190,9.0,17,0.0
19466,2020-09-08,Virgin Islands,1191,1.0,18,1.0
19467,2020-09-09,Virgin Islands,1197,6.0,18,0.0
19468,2020-09-10,Virgin Islands,1201,4.0,18,0.0
19469,2020-09-11,Virgin Islands,1201,0.0,18,0.0
19470,2020-09-12,Virgin Islands,1220,19.0,19,1.0
19471,2020-09-13,Virgin Islands,1220,0.0,19,0.0
19472,2020-09-14,Virgin Islands,1221,1.0,19,0.0
19473,2020-09-15,Virgin Islands,1232,11.0,19,0.0
19474,2020-09-16,Virgin Islands,1232,0.0,19,0.0
19475,2020-09-17,Virgin Islands,1238,6.0,19,0.0
19476,2020-09-18,Virgin Islands,1257,19.0,19,0.0
19477,2020-09-19,Virgin Islands,1257,0.0,19,0.0
19478,2020-09-20,Virgin Islands,1269,12.0,19,0.0
19479,2020-09-21,Virgin Islands,1269,0.0,19,0.0
19480,2020-09-22,Virgin Islands,1278,9.0,19,0.0
19481,2020-09-23,Virgin Islands,1290,12.0,19,0.0
19482,2020-09-24,Virgin Islands,1290,0.0,19,0.0
19483,2020-09-25,Virgin Islands,1296,6.0,19,0.0
19484,2020-09-26,Virgin Islands,1317,21.0,19,0.0
19485,2020-09-27,Virgin Islands,1317,0.0,19,0.0
19486,2020-09-28,Virgin Islands,1318,1.0,20,1.0
19487,2020-09-29,Virgin Islands,1318,0.0,20,0.0
19488,2020-09-30,Virgin Islands,1318,0.0,20,0.0
19489,2020-10-01,Virgin Islands,1326,8.0,20,0.0
19490,2020-10-02,Virgin Islands,1326,0.0,20,0.0
19491,2020-10-03,Virgin Islands,1327,1.0,20,0.0
19492,2020-10-04,Virgin Islands,1327,0.0,20,0.0
19493,2020-10-05,Virgin Islands,1322,-5.0,20,0.0
19494,2020-10-06,Virgin Islands,1321,-1.0,20,0.0
19495,2020-10-07,Virgin Islands,1322,1.0,20,0.0
19496,2020-10-08,Virgin Islands,1324,2.0,20,0.0
19497,2020-10-09,Virgin Islands,1324,0.0,20,0.0
19498,2020-10-10,Virgin Islands,1325,1.0,20,0.0
19499,2020-10-11,Virgin Islands,1325,0.0,20,0.0
19500,2020-10-12,Virgin Islands,1325,0.0,20,0.0
19501,2020-10-13,Virgin Islands,1328,3.0,20,0.0
19502,2020-10-14,Virgin Islands,1328,0.0,20,0.0
19503,2020-10-15,Virgin Islands,1329,1.0,21,1.0
19504,2020-10-16,Virgin Islands,1329,0.0,21,0.0
19505,2020-10-17,Virgin Islands,1335,6.0,21,0.0
19506,2020-10-18,Virgin Islands,1335,0.0,21,0.0
19507,2020-10-19,Virgin Islands,1335,0.0,21,0.0
19508,2020-10-20,Virgin Islands,1337,2.0,21,0.0
19509,2020-10-21,Virgin Islands,1337,0.0,21,0.0
19510,2020-10-22,Virgin Islands,1343,6.0,21,0.0
19511,2020-10-23,Virgin Islands,1346,3.0,21,0.0
19512,2020-10-24,Virgin Islands,1346,0.0,21,0.0
19513,2020-10-25,Virgin Islands,1346,0.0,21,0.0
19514,2020-10-26,Virgin Islands,1348,2.0,21,0.0
19515,2020-10-27,Virgin Islands,1351,3.0,21,0.0
19516,2020-10-28,Virgin Islands,1353,2.0,21,0.0
19517,2020-10-29,Virgin Islands,1353,0.0,21,0.0
19518,2020-10-30,Virgin Islands,1362,9.0,21,0.0
19519,2020-10-31,Virgin Islands,1376,14.0,21,0.0
19520,2020-11-01,Virgin Islands,1376,0.0,21,0.0
19521,2020-11-02,Virgin Islands,1376,0.0,21,0.0
19522,2020-11-03,Virgin Islands,1385,9.0,22,1.0
19523,2020-11-04,Virgin Islands,1388,3.0,23,1.0
19524,2020-11-05,Virgin Islands,1388,0.0,23,0.0
19525,2020-11-06,Virgin Islands,1390,2.0,23,0.0
19526,2020-11-07,Virgin Islands,1405,15.0,23,0.0
19527,2020-11-08,Virgin Islands,1405,0.0,23,0.0
19528,2020-11-09,Virgin Islands,1405,0.0,23,0.0
19529,2020-11-10,Virgin Islands,1413,8.0,23,0.0
19530,2020-11-11,Virgin Islands,1413,0.0,23,0.0
19531,2020-11-12,Virgin Islands,1413,0.0,23,0.0
19532,2020-11-13,Virgin Islands,1426,13.0,23,0.0
19533,2020-11-14,Virgin Islands,1434,8.0,23,0.0
19534,2020-11-15,Virgin Islands,1434,0.0,23,0.0
19535,2020-11-16,Virgin Islands,1434,0.0,23,0.0
19536,2020-11-17,Virgin Islands,1450,16.0,23,0.0
19537,2020-11-18,Virgin Islands,1463,13.0,23,0.0
19538,2020-11-19,Virgin Islands,1469,6.0,23,0.0
19539,2020-11-20,Virgin Islands,1482,13.0,23,0.0
19540,2020-11-21,Virgin Islands,1491,9.0,23,0.0
19541,2020-11-22,Virgin Islands,1504,13.0,23,0.0
19542,2020-11-23,Virgin Islands,1507,3.0,23,0.0
19543,2020-11-24,Virgin Islands,1521,14.0,23,0.0
19544,2020-11-25,Virgin Islands,1521,0.0,23,0.0
19545,2020-11-26,Virgin Islands,1521,0.0,23,0.0
19546,2020-11-27,Virgin Islands,1521,0.0,23,0.0
19547,2020-11-28,Virgin Islands,1540,19.0,23,0.0
19548,2020-11-29,Virgin Islands,1544,4.0,23,0.0
19549,2020-11-30,Virgin Islands,1544,0.0,23,0.0
19550,2020-12-01,Virgin Islands,1550,6.0,23,0.0
19551,2020-12-02,Virgin Islands,1589,39.0,23,0.0
19552,2020-12-03,Virgin Islands,1589,0.0,23,0.0
19553,2020-12-04,Virgin Islands,1613,24.0,23,0.0
19554,2020-12-05,Virgin Islands,1613,0.0,23,0.0
19555,2020-12-06,Virgin Islands,1613,0.0,23,0.0
19556,2020-12-07,Virgin Islands,1649,36.0,23,0.0
19557,2020-12-08,Virgin Islands,1680,31.0,23,0.0
19558,2020-12-09,Virgin Islands,1698,18.0,23,0.0
19559,2020-12-10,Virgin Islands,1733,35.0,23,0.0
19560,2020-12-11,Virgin Islands,1791,58.0,23,0.0
19561,2020-12-12,Virgin Islands,1791,0.0,23,0.0
19562,2020-12-13,Virgin Islands,1791,0.0,23,0.0
19563,2020-12-14,Virgin Islands,1807,16.0,23,0.0
19564,2020-12-15,Virgin Islands,1828,21.0,23,0.0
19565,2020-12-16,Virgin Islands,1828,0.0,23,0.0
19566,2020-12-17,Virgin Islands,1878,50.0,23,0.0
19567,2020-12-18,Virgin Islands,1900,22.0,23,0.0
19568,2020-12-19,Virgin Islands,1910,10.0,23,0.0
19569,2020-12-20,Virgin Islands,1921,11.0,23,0.0
19570,2020-12-21,Virgin Islands,1921,0.0,23,0.0
19571,2020-12-22,Virgin Islands,1934,13.0,23,0.0
19572,2020-12-23,Virgin Islands,1950,16.0,23,0.0
19573,2020-12-24,Virgin Islands,1967,17.0,23,0.0
19574,2020-12-25,Virgin Islands,1979,12.0,23,0.0
19575,2020-12-26,Virgin Islands,1979,0.0,23,0.0
19576,2020-12-27,Virgin Islands,1979,0.0,23,0.0
19577,2020-12-28,Virgin Islands,1979,0.0,23,0.0
19578,2020-12-29,Virgin Islands,1979,0.0,23,0.0
19579,2020-12-30,Virgin Islands,2010,31.0,23,0.0
19580,2020-12-31,Virgin Islands,2031,21.0,23,0.0
19581,2021-01-01,Virgin Islands,2036,5.0,23,0.0
19582,2021-01-02,Virgin Islands,2042,6.0,23,0.0
19583,2021-01-03,Virgin Islands,2042,0.0,23,0.0
19584,2021-01-04,Virgin Islands,2042,0.0,23,0.0
19585,2021-01-05,Virgin Islands,2042,0.0,23,0.0
19586,2021-01-06,Virgin Islands,2042,0.0,23,0.0
19587,2021-01-07,Virgin Islands,2042,0.0,23,0.0
19588,2021-01-08,Virgin Islands,2042,0.0,23,0.0
19589,2021-01-09,Virgin Islands,2042,0.0,23,0.0
19590,2021-01-10,Virgin Islands,2042,0.0,23,0.0
19591,2021-01-11,Virgin Islands,2042,0.0,23,0.0
19592,2021-01-12,Virgin Islands,2166,124.0,24,1.0
19593,2021-01-13,Virgin Islands,2166,0.0,24,0.0
19594,2021-01-14,Virgin Islands,2166,0.0,24,0.0
19595,2021-01-15,Virgin Islands,2166,0.0,24,0.0
19596,2021-01-16,Virgin Islands,2166,0.0,24,0.0
19597,2021-01-17,Virgin Islands,2260,94.0,24,0.0
19598,2021-01-18,Virgin Islands,2260,0.0,24,0.0
19599,2021-01-19,Virgin Islands,2283,23.0,24,0.0
19600,2021-01-20,Virgin Islands,2305,22.0,24,0.0
19601,2021-01-21,Virgin Islands,2305,0.0,24,0.0
19602,2021-01-22,Virgin Islands,2321,16.0,24,0.0
19603,2021-01-23,Virgin Islands,2341,20.0,24,0.0
19604,2021-01-24,Virgin Islands,2341,0.0,24,0.0
19605,2021-01-25,Virgin Islands,2350,9.0,24,0.0
19606,2021-01-26,Virgin Islands,2373,23.0,24,0.0
19607,2021-01-27,Virgin Islands,2373,0.0,24,0.0
19608,2021-01-28,Virgin Islands,2384,11.0,24,0.0
19609,2021-01-29,Virgin Islands,2398,14.0,24,0.0
19610,2021-01-30,Virgin Islands,2398,0.0,24,0.0
19611,2021-01-31,Virgin Islands,2398,0.0,24,0.0
19612,2021-02-01,Virgin Islands,2421,23.0,24,0.0
19613,2021-02-02,Virgin Islands,2426,5.0,24,0.0
19614,2021-02-03,Virgin Islands,2430,4.0,24,0.0
19615,2021-02-04,Virgin Islands,2440,10.0,24,0.0
19616,2021-02-05,Virgin Islands,2449,9.0,24,0.0
19617,2021-02-06,Virgin Islands,2449,0.0,24,0.0
19618,2021-02-07,Virgin Islands,2466,17.0,24,0.0
19619,2021-02-08,Virgin Islands,2466,0.0,24,0.0
19620,2021-02-09,Virgin Islands,2485,19.0,24,0.0
19621,2021-02-10,Virgin Islands,2485,0.0,24,0.0
19622,2021-02-11,Virgin Islands,2505,20.0,25,1.0
19623,2021-02-12,Virgin Islands,2525,20.0,25,0.0
19624,2021-02-13,Virgin Islands,2525,0.0,25,0.0
19625,2021-02-14,Virgin Islands,2525,0.0,25,0.0
19626,2021-02-15,Virgin Islands,2542,17.0,25,0.0
19627,2021-02-16,Virgin Islands,2542,0.0,25,0.0
19628,2021-02-17,Virgin Islands,2545,3.0,25,0.0
19629,2021-02-18,Virgin Islands,2558,13.0,25,0.0
19630,2021-02-19,Virgin Islands,2575,17.0,25,0.0
19631,2021-02-20,Virgin Islands,2575,0.0,25,0.0
19632,2021-02-21,Virgin Islands,2575,0.0,25,0.0
19633,2021-02-22,Virgin Islands,2579,4.0,25,0.0
19634,2021-02-23,Virgin Islands,2589,10.0,25,0.0
